V gK gKerror shgK shgKerror wpK wpKerror dsK dsKerror rlfK rlfKerror
50	13.05	0.887041208	12.75	0.850696309	12.15	0.988086934	10.95	0.604805319	11.05	0.604805319
100	21.05	0.825577947	21.35	0.87509398	19.75	1.069923755	18.35	0.933302004	18.1	0.788068926
150	28.7	0.864504726	28.75	0.910465468	26.8	0.767771896	25	0.858395075	24.15	0.74515982
300	48.35	0.988086934	48.45	1.050062655	46.5	0.827170192	43.1	0.718184846	41	0.561951487
500	72.15	1.136708082	72.2	1.23969436	69.9	1.252366182	64.95	0.944513241	61.45	0.759154655
750	100.55	1.190974833	100.4	0.940324692	96.7	1.454575359	90.4	1.095445115	85.65	1.039989878
1000	126.45	1.190974833	126.65	1.348488433	123.1	1.333771858	115.2	1.196486083	109.6	0.88257995
1500	177	1.55597321	176.65	1.424411236	171.4	1.391704748	162.1	1.165287405	153.95	1.190974833
