p-value gK gKerror shgK shgKerror wpK wpKerror dsK dsKerror rlfK rlfKerror
0.1	42.1	0.640723276	42.25	0.638666374	39.9	0.447213595	36.1	0.447213595	34.5	0.512989176
0.2	73.4	0.88257995	73.6	0.753937035	70.6	0.753937035	65.15	0.74515982	61.45	0.510417786
0.3	104.7	0.801314709	105.1	0.967906042	101.25	1.069923755	94.65	0.87509398	89.6	0.753937035
0.4	138.65	1.308876577	139	1.337712108	134.85	1.089422831	126.25	0.966545667	120	0.917662935
0.5	177	1.55597321	176.65	1.424411236	171.4	1.391704748	162.1	1.165287405	153.95	1.190974833
0.6	219.9	1.744163199	220.5	1.638356044	215.15	1.386969434	204.05	1.145931017	193.25	1.29269201
0.7	273.35	1.565247584	273.35	3.116593957	267.3	2.364206777	254.7	2.105131575	241.8	1.472555959
0.8	343.9	2.633788546	343.5	2.743413164	336.95	2.605156829	321.9	2.10012531	306.65	2.033275812
0.9	454.6	3.885194569	455.75	2.935714743	445.8	2.930780388	429.3	4.612340427	407.4	2.872739386
