V gK gKerror shgK shgKerror wpK wpKerror dsK dsKerror rlfK rlfKerror
50	26.55	1.276302225	26.2	1.673320053	24.45	1.145931017	23.15	1.308876577	24	1.213953957
100	46.05	1.731290969	46.1	1.372665482	43.5	1.504379571	42.05	1.234376041	40.45	1.050062655
150	64.55	1.66938375	64.8	1.361114095	62.1	1.293709477	59.35	1.565247584	56.65	1.531253357
300	115.15	2.601113122	115.85	2.134306247	111.35	1.631111988	105.2	2.092593455	100.55	1.145931017
500	177.2	2.726092249	177.05	1.820208201	170.95	2.480980282	162.8	2.419221275	155.7	1.809332532
750	249.5	2.819107735	249.5	2.25948294	242.4	2.479388719	232.5	2.013114895	222.35	2.254235779
1000	321	3.16227766	320.2	2.525657809	313.7	2.885535616	300.15	2.833539724	285	2.316985337
1500	454.6	3.885194569	455.75	2.935714743	445.8	2.930780388	429.3	4.612340427	407.4	2.872739386
