V gT gTError shgT shgTError wpT wpTError dsT dsTError rlfT rlfTError
50	0.01386455	0.001462001	0.0202311	0.001627629	0.0186625	0.003256696	0.09081045	0.005635767	0.91183135	0.078126521
100	0.0321876	0.007455951	0.0430459	0.006754396	0.0371896	0.006130408	0.37729165	0.084829742	2.69666665	0.073316814
150	0.04755215	0.002850768	0.05552295	0.003124961	0.06076865	0.003660292	0.66350005	0.021251161	8.4322208	0.151504012
300	0.2014374	0.007418128	0.22404795	0.009478729	0.23782285	0.010131782	3.268325	0.062473901	64.10427905	0.677102378
500	0.6679875	0.016478302	0.7065396	0.035480456	0.72261465	0.02239318	11.5104937	0.06358949	296.8467668	3.174056985
750	1.87721865	0.033047601	1.8667896	0.072887622	1.8959791	0.056056697	32.653398	0.303209423	1026.062381	15.86995397
1000	3.87349165	0.057477198	3.73705845	0.089004797	3.86404795	0.119709593	70.43996665	1.146661069	2445.993977	84.18089933
1500	11.6703625	0.235008125	10.4822897	0.396161094	10.5512355	0.407605273	216.110252	6.333228377	8898.804629	477.2795246
